,accession,gene
34501,>NM_001342165.1,AT4G32630
34503,>NM_001342166.1,AME3
34505,>NM_001342167.1,AT4G32670
34507,>NM_001342168.1,PERK14
34509,>NM_001342169.1,PC-MYB1
34511,>NM_001342170.1,PC-MYB1
34513,>NM_001342171.1,PC-MYB1
34515,>NM_001342172.1,AT4G32760
34517,>NM_001342173.1,AT4G32780
34519,>NM_001342174.1,AT4G32780
34521,>NM_001342175.1,AT4G32790
34523,>NM_001342176.1,AT4G32790
34525,>NM_001342177.1,CCD8
34527,>NM_001342178.1,AT4G32820
34529,>NM_001342179.1,nPAP
34531,>NM_001342180.1,nPAP
34533,>NM_001342181.1,nPAP
34535,>NM_001342182.1,nPAP
34537,>NM_001342183.1,nPAP
34539,>NM_001342184.1,nPAP
34541,>NM_001342185.1,nPAP
34543,>NM_001342186.1,AT4G32900
34545,>NM_001342187.1,AT4G32900
34547,>NM_001342188.1,AT4G32950
34549,>NM_001342189.1,ATH1
34551,>NM_001342190.1,AT4G32990
34553,>NM_001342191.1,CBL10
34555,>NM_001342192.1,CBL10
34557,>NM_001342193.1,CBL10
34559,>NM_001342194.1,CBL10
34561,>NM_001342195.1,ZIP9
34563,>NM_001342196.1,EDA39
34565,>NM_001342197.1,EDA39
34567,>NM_001342198.1,AT4G33130
34569,>NM_001342199.1,AT4G33130
34571,>NM_001342200.1,AT4G33150
34573,>NM_001342201.1,AT4G33160
34575,>NM_001342202.1,AT4G33180
34577,>NM_001342203.1,XI-I
34579,>NM_001342204.1,PME44
34581,>NM_001342205.1,FAB1A
34583,>NM_001342206.1,FAB1A
34585,>NM_001342207.1,FAB1A
34587,>NM_001342208.1,FAB1A
34589,>NM_001342209.1,AT4G33280
34591,>NM_001342210.1,AT4G33280
34593,>NM_001342211.1,ADR1-L1
34595,>NM_001342212.1,PGSIP3
34597,>NM_001342213.1,PGSIP3
34599,>NM_001342214.1,PGSIP3
34601,>NM_001342215.1,AT4G33420
34603,>NM_001342216.1,SCRL22
34605,>NM_001342217.1,DHS2
34607,>NM_001342218.1,PAA1
34609,>NM_001342219.1,KUP5
34611,>NM_001342220.1,AT4G33540
34613,>NM_001342221.1,AT4G33540
34615,>NM_001342222.1,BCA5
34617,>NM_001342223.1,AT4G33620
34619,>NM_001342224.1,AT4G33625
34621,>NM_001342225.1,EX1
34623,>NM_001342226.1,AT4G33640
34625,>NM_001342227.1,AT4G33700
34627,>NM_001342228.1,AT4G33700
34629,>NM_001342229.1,AT4G33740
34631,>NM_001342230.1,AT4G33740
34633,>NM_001342231.1,AT4G33760
34635,>NM_001342232.1,AT4G33770
34637,>NM_001342233.1,CER4
34639,>NM_001342234.1,AT4G33800
34641,>NM_001342235.1,AT4G33810
34643,>NM_001342236.1,AT4G33810
34645,>NM_001342237.1,AT4G33810
34647,>NM_001342238.1,AT4G33810
34649,>NM_001342239.1,AT4G33870
34651,>NM_001342240.1,AT4G33885
34653,>NM_001342241.1,AT4G33920
34655,>NM_001342242.1,AT4G33920
34657,>NM_001342243.1,AT4G33940
34659,>NM_001342244.1,OST1
34661,>NM_001342245.1,EMB2758
34663,>NM_001342246.1,ABF3
34665,>NM_001342247.1,DJ1C
34667,>NM_001342248.1,DJ1C
34669,>NM_001342249.1,CCoAOMT1
34671,>NM_001342250.1,DML3
34673,>NM_001342251.1,DML3
34675,>NM_001342252.1,DML3
34677,>NM_001342253.1,AT4G34090
34679,>NM_001342254.1,AT4G34139
34681,>NM_001342255.1,AT4G34140
34683,>NM_001342256.1,AT4G34140
34685,>NM_001342257.1,AT4G34140
34687,>NM_001342258.1,AT4G34140
34689,>NM_001342259.1,AT4G34140
34691,>NM_001342260.1,AT4G34140
34693,>NM_001342261.1,AT4G34140
34695,>NM_001342262.1,AT4G34140
34697,>NM_001342263.1,ALDH3I1
34699,>NM_001342264.1,ALDH3I1
34701,>NM_001342265.1,AT4G34265
34703,>NM_001342266.1,AT4G34265
34705,>NM_001342267.1,AT4G34265
34707,>NM_001342268.1,AT4G34265
34709,>NM_001342269.1,AT4G34310
34711,>NM_001342270.1,AT4G34310
34713,>NM_001342271.1,AT4G34310
34715,>NM_001342272.1,AT4G34310
34717,>NM_001342273.1,AT4G34310
34719,>NM_001342274.1,AT4G34310
34721,>NM_001342275.1,AT4G34310
34723,>NM_001342276.1,AT4G34310
34725,>NM_001342277.1,AT4G34310
34727,>NM_001342278.1,AT4G34320
34729,>NM_001342279.1,TAF8
34731,>NM_001342280.1,AT4G34345
34733,>NM_001342281.1,ARI1
34735,>NM_001342282.1,XLG2
34737,>NM_001342283.1,AT4G34400
34739,>NM_001342284.1,PERK5
34741,>NM_001342285.1,AT4G34480
34743,>NM_001342286.1,AT4G34480
34745,>NM_001342287.1,CAP1
34747,>NM_001342288.1,AT4G34550
34749,>NM_001342289.1,THY-2
34751,>NM_001342290.1,THY-2
34753,>NM_001342291.1,THY-2
34755,>NM_001342292.1,THY-2
34757,>NM_001342293.1,COW1
34759,>NM_001342294.1,AT4G34600
34761,>NM_001342295.1,BLH6
34763,>NM_001342296.1,BLH6
34765,>NM_001342297.1,SQS1
34767,>NM_001342298.1,SQS2
34769,>NM_001342299.1,AVA-P1
34771,>NM_001342300.1,AT4G34730
34773,>NM_001342301.1,AT4G34730
34775,>NM_001342302.1,AT4G34800
34777,>NM_001342303.1,AT4G34840
34779,>NM_001342304.1,AT4G34840
34781,>NM_001342305.1,AT4G34840
34783,>NM_001342306.1,AT4G34840
34785,>NM_001342307.1,LAP5
34787,>NM_001342308.1,A/N-InvB
34789,>NM_001342309.1,AT4G34880
34791,>NM_001342310.1,XDH2
34793,>NM_001342311.1,XDH2
34795,>NM_001342312.1,AT4G34960
34797,>NM_001342313.1,RAC3
34799,>NM_001342314.1,RAC3
34801,>NM_001342315.1,AT4G35030
34803,>NM_001342316.1,AT4G35030
34805,>NM_001342317.1,AT4G35030
34807,>NM_001342318.1,AT4G35030
34809,>NM_001342319.1,AT4G35030
34811,>NM_001342320.1,AT4G35030
34813,>NM_001342321.1,bZIP19
34815,>NM_001342322.1,bZIP19
34817,>NM_001342323.1,bZIP19
34819,>NM_001342324.1,CAT2
34821,>NM_001342325.1,AT4G35110
34823,>NM_001342326.1,AT4G35110
34825,>NM_001342327.1,AT4G35140
34827,>NM_001342328.1,LHT7
34829,>NM_001342329.1,LOG5
34831,>NM_001342330.1,AT4G35240
34833,>NM_001342331.1,AT4G35240
34835,>NM_001342332.1,AT4G35270
34837,>NM_001342333.1,AT4G35270
34839,>NM_001342334.1,AT4G35270
34841,>NM_001342335.1,GLUR2
34843,>NM_001342336.1,GLUR2
34845,>NM_001342337.1,GLUR2
34847,>NM_001342338.1,GLUR2
34849,>NM_001342339.1,TMT2
34851,>NM_001342340.1,TMT2
34853,>NM_001342341.1,TMT2
34855,>NM_001342342.1,TMT2
34857,>NM_001342343.1,TMT2
34859,>NM_001342344.1,TMT2
34861,>NM_001342345.1,CPK5
34863,>NM_001342346.1,AT4G35360
34865,>NM_001342347.1,AT4G35360
34867,>NM_001342348.1,AT4G35375
34869,>NM_001342349.1,AT4G35380
34871,>NM_001342350.1,AT4G35410
34873,>NM_001342351.1,PIRL4
34875,>NM_001342352.1,AT4G35485
34877,>NM_001342353.1,MRPL11
34879,>NM_001342354.1,MLH3
34881,>NM_001342355.1,MLH3
34883,>NM_001342356.1,MLH3
34885,>NM_001342357.1,MLH3
34887,>NM_001342358.1,MLH3
34889,>NM_001342359.1,MLH3
34891,>NM_001342360.1,MLH3
34893,>NM_001342361.1,HMGB5
34895,>NM_001342362.1,RKD5
34897,>NM_001342363.1,CYCB2;2
34899,>NM_001342364.1,AT4G35655
34901,>NM_001342365.1,AT4G35670
34903,>NM_001342366.1,AT4G35680
34905,>NM_001342367.1,LTO1
34907,>NM_001342368.1,SEN1
34909,>NM_001342369.1,SEN1
34911,>NM_001342370.1,SEN1
34913,>NM_001342371.1,AT4G35785
34915,>NM_001342372.1,AT4G35785
34917,>NM_001342373.1,AT4G35785
34919,>NM_001342374.1,NRPB1
34921,>NM_001342375.1,AT4G35810
34923,>NM_001342376.1,AT4G35840
34925,>NM_001342377.1,AT4G35880
34927,>NM_001342378.1,LARP1c
34929,>NM_001342379.1,FD
34931,>NM_001342380.1,MCA1
34933,>NM_001342381.1,MCA1
34935,>NM_001342382.1,FBS4
34937,>NM_001342383.1,FBS4
34939,>NM_001342384.1,FBS4
34941,>NM_001342385.1,AT4G35940
34943,>NM_001342386.1,AT4G35940
34945,>NM_001342387.1,AT4G35940
34947,>NM_001342388.1,AT4G35940
34949,>NM_001342389.1,AT4G35940
34951,>NM_001342390.1,AT4G35940
34953,>NM_001342391.1,APX5
34955,>NM_001342392.1,AT4G35985
34957,>NM_001342393.1,AT4G35985
34959,>NM_001342394.1,AT4G36000
34961,>NM_001342395.1,CSDP1
34963,>NM_001342396.1,CSDP1
34965,>NM_001342397.1,AT4G36050
34967,>NM_001342398.1,AT4G36050
34969,>NM_001342399.1,AT4G36050
34971,>NM_001342400.1,bHLH11
34973,>NM_001342401.1,bHLH11
34975,>NM_001342402.1,AT4G36090
34977,>NM_001342403.1,AT4G36090
34979,>NM_001342404.1,AT4G36120
34981,>NM_001342405.1,AT4G36140
34983,>NM_001342406.1,NAC076
34985,>NM_001342407.1,NAC076
34987,>NM_001342408.1,ROT3
34989,>NM_001342409.1,D2HGDH
34991,>NM_001342410.1,LCB1
34993,>NM_001342411.1,AT4G36510
34995,>NM_001342412.1,AT4G36600
34997,>NM_001342413.1,EMB2754
34999,>NM_001342414.1,AT4G36640
35001,>NM_001342415.1,HB40
35003,>NM_001342416.1,APP1
35005,>NM_001342417.1,APP1
35007,>NM_001342418.1,AT4G36795
35009,>NM_001342419.1,HOS3-1
35011,>NM_001342420.1,AT4G36840
35013,>NM_001342421.1,AT4G36850
35015,>NM_001342422.1,AT4G36850
35017,>NM_001342423.1,AT4G36850
35019,>NM_001342424.1,AT4G36860
35021,>NM_001342425.1,AT4G36860
35023,>NM_001342426.1,BLH2
35025,>NM_001342427.1,BLH2
35027,>NM_001342428.1,AT4G36925
35029,>NM_001342429.1,AT4G37080
35031,>NM_001342430.1,AT4G37110
35033,>NM_001342431.1,AT4G37110
35035,>NM_001342432.1,AT4G37110
35037,>NM_001342433.1,MEE69
35039,>NM_001342434.1,sks15
35041,>NM_001342435.1,AT4G37180
35043,>NM_001342436.1,AT4G37409
35045,>NM_001342437.1,AT4G37409
35047,>NM_001342438.1,AT4G37409
35049,>NM_001342439.1,AT4G37435
35051,>NM_001342440.1,AT4G37440
35053,>NM_001342441.1,AT4G37445
35055,>NM_001342442.1,AGP18
35057,>NM_001342443.1,SRFR1
35059,>NM_001342444.1,AT4G37550
35061,>NM_001342445.1,AT4G37550
35063,>NM_001342446.1,AT4G37550
35065,>NM_001342447.1,AT4G37560
35067,>NM_001342448.1,HLS1
35069,>NM_001342449.1,AT4G37608
35071,>NM_001342450.1,CYCD5;1
35073,>NM_001342451.1,CYCD5;1
35075,>NM_001342452.1,HHP4
35077,>NM_001342453.1,HHP4
35079,>NM_001342454.1,HHP4
35081,>NM_001342455.1,AT4G37710
35083,>NM_001342456.1,AT4G37820
35085,>NM_001342457.1,AT4G37830
35087,>NM_001342458.1,AT4G37850
35089,>NM_001342459.1,AT4G37860
35091,>NM_001342460.1,AT4G37900
35093,>NM_001342461.1,mtHsc70-1
35095,>NM_001342462.1,AGL21
35097,>NM_001342463.1,AGL21
35099,>NM_001342464.1,AGL21
35101,>NM_001342465.1,AT4G37950
35103,>NM_001342466.1,CAD6
35105,>NM_001342467.1,CAD6
35107,>NM_001342468.1,CAD6
35109,>NM_001342469.1,AT4G38005
35111,>NM_001342470.1,AT4G38040
35113,>NM_001342471.1,AT4G38060
35115,>NM_001342472.1,AT4G38060
35117,>NM_001342473.1,AT4G38060
35119,>NM_001342474.1,AT4G38062
35121,>NM_001342475.1,AT4G38065
35123,>NM_001342476.1,AT4G38070
35125,>NM_001342477.1,AT4G38090
35127,>NM_001342478.1,AT4G38092
35129,>NM_001342479.1,AT4G38100
35131,>NM_001342480.1,AT4G38120
35133,>NM_001342481.1,AT4G38120
35135,>NM_001342482.1,AT4G38150
35137,>NM_001342483.1,pde191
35139,>NM_001342484.1,AT4G38200
35141,>NM_001342485.1,AT4G38213
35143,>NM_001342486.1,CPK26
35145,>NM_001342487.1,AT4G38330
35147,>NM_001342488.1,AT4G38330
35149,>NM_001342489.1,AT4G38330
35151,>NM_001342490.1,AT4G38330
35153,>NM_001342491.1,AT4G38340
35155,>NM_001342492.1,AT4G38380
35157,>NM_001342493.1,AT4G38380
35159,>NM_001342494.1,AT4G38380
35161,>NM_001342495.1,AT4G38380
35163,>NM_001342496.1,sks9
35165,>NM_001342497.1,sks9
35167,>NM_001342498.1,STY46
35169,>NM_001342499.1,STY46
35171,>NM_001342500.1,AT4G38480
35173,>NM_001342501.1,AT4G38550
35175,>NM_001342502.1,AT4G38550
35177,>NM_001342503.1,AT4G38550
35179,>NM_001342504.1,AT4G38550
35181,>NM_001342505.1,PIS2
35183,>NM_001342506.1,PIS2
35185,>NM_001342507.1,FP6
35187,>NM_001342508.1,KAK
35189,>NM_001342509.1,AT4G38670
35191,>NM_001342510.1,AT4G38775
35193,>NM_001342511.1,AT4G38905
35195,>NM_001342512.1,VHA-C3
35197,>NM_001342513.1,AT4G38930
35199,>NM_001342514.1,AT4G38930
35201,>NM_001342515.1,AT4G38950
35203,>NM_001342516.1,AT4G38950
35205,>NM_001342517.1,AT4G38950
35207,>NM_001342518.1,BBX19
35209,>NM_001342519.1,BBX19
35211,>NM_001342520.1,BBX19
35213,>NM_001342521.1,GH9B16
35215,>NM_001342522.1,GH9B18
35217,>NM_001342523.1,IMPL2
35219,>NM_001342524.1,AT4G39150
35221,>NM_001342525.1,AT4G39160
35223,>NM_001342526.1,SEC14
35225,>NM_001342527.1,APL3
35227,>NM_001342528.1,ATRER1A
35229,>NM_001342529.1,AT4G39235
35231,>NM_001342530.1,AT4G39270
35233,>NM_001342531.1,AT4G39270
35235,>NM_001342532.1,AT4G39270
35237,>NM_001342533.1,AT4G39270
35239,>NM_001342534.1,AT4G39270
35241,>NM_001342535.1,AT4G39270
35243,>NM_001342536.1,AT4G39270
35245,>NM_001342537.1,AT4G39270
35247,>NM_001342538.1,UBP27
35249,>NM_001342539.1,AT4G39380
35251,>NM_001342540.1,AT4G39380
35253,>NM_001342541.1,AT4G39420
35255,>NM_001342542.1,AT4G39420
35257,>NM_001342543.1,SAMC1
35259,>NM_001342544.1,CYP96A11
35261,>NM_001342545.1,AT4G39600
35263,>NM_001342546.1,AT4G39630
35265,>NM_001342547.1,AGT2
35267,>NM_001342548.1,PnsL4
35269,>NM_001342549.1,PnsL4
35271,>NM_001342550.1,AT4G39720
35273,>NM_001342551.1,AT4G39720
35275,>NM_001342552.1,AT4G39720
35277,>NM_001342553.1,TPPH
35279,>NM_001342554.1,AT4G39820
35281,>NM_001342555.1,AT4G39830
35283,>NM_001342556.1,AT4G39830
35285,>NM_001342557.1,AT4G39830
35287,>NM_001342558.1,ABCD1
35289,>NM_001342559.1,AT4G39860
35291,>NM_001342560.1,AT4G39860
35293,>NM_001342561.1,CYP79B2
35295,>NM_001342562.1,AT4G39960
35297,>NM_001342563.1,AT4G40000
35299,>NM_001342564.1,AT4G40030
35301,>NM_001342565.1,AT4G40040
35303,>NM_001342566.1,AT4G40050
35305,>NM_001342567.1,AT4G40063
35307,>NM_001342568.1,AT5G01010
35309,>NM_001342569.1,AT5G01010
35311,>NM_001342570.1,AT5G01017
35313,>NM_001342571.1,AT5G01030
35315,>NM_001342572.1,BSK10
35317,>NM_001342573.1,BSK10
35319,>NM_001342574.1,AT5G01110
35321,>NM_001342575.1,AT5G01160
35323,>NM_001342576.1,PTR5
35325,>NM_001342577.1,PTR5
35327,>NM_001342578.1,LAC10
35329,>NM_001342579.1,SQD2
35331,>NM_001342580.1,AT5G01260
35333,>NM_001342581.1,AT5G01280
35335,>NM_001342582.1,AT5G01280
35337,>NM_001342583.1,AT5G01300
35339,>NM_001342584.1,AT5G01305
35341,>NM_001342585.1,TBL3
35343,>NM_001342586.1,AT5G01390
35345,>NM_001342587.1,ESP4
35347,>NM_001342588.1,ESP4
35349,>NM_001342589.1,RSR4
35351,>NM_001342590.1,AT5G01470
35353,>NM_001342591.1,AT5G01470
35355,>NM_001342592.1,AT5G01470
35357,>NM_001342593.1,AT5G01470
35359,>NM_001342594.1,CAX4
35361,>NM_001342595.1,AT5G01570
35363,>NM_001342596.1,AT5G01570
35365,>NM_001342597.1,AT5G01570
35367,>NM_001342598.1,AT5G01570
35369,>NM_001342599.1,AT5G01570
35371,>NM_001342600.1,AT5G01610
35373,>NM_001342601.1,AT5G01650
35375,>NM_001342602.1,AT5G01650
35377,>NM_001342603.1,AT5G01650
35379,>NM_001342604.1,AT5G01660
35381,>NM_001342605.1,AT5G01660
35383,>NM_001342606.1,CHX27
35385,>NM_001342607.1,SCAR4
35387,>NM_001342608.1,SCAR4
35389,>NM_001342609.1,SCAR4
35391,>NM_001342610.1,SCAR4
35393,>NM_001342611.1,SCAR4
35395,>NM_001342612.1,SCAR4
35397,>NM_001342613.1,SCAR4
35399,>NM_001342614.1,SCAR4
35401,>NM_001342615.1,SCAR4
35403,>NM_001342616.1,SCAR4
35405,>NM_001342617.1,RAPTOR2
35407,>NM_001342618.1,RAPTOR2
35409,>NM_001342619.1,RAPTOR2
35411,>NM_001342620.1,RAPTOR2
35413,>NM_001342621.1,AT5G01780
35415,>NM_001342622.1,AT5G01780
35417,>NM_001342623.1,AT5G01780
35419,>NM_001342624.1,AT5G01850
35421,>NM_001342625.1,AT5G01895
35423,>NM_001342626.1,STN8
35425,>NM_001342627.1,AT5G01940
35427,>NM_001342628.1,AT5G01940
35429,>NM_001342629.1,AT5G01950
35431,>NM_001342630.1,AT5G01950
35433,>NM_001342631.1,AT5G01950
35435,>NM_001342632.1,AT5G01950
35437,>NM_001342633.1,AT5G01950
35439,>NM_001342634.1,AT5G01950
35441,>NM_001342635.1,AT5G01950
35443,>NM_001342636.1,AT5G01970
35445,>NM_001342637.1,AT5G02065
35447,>NM_001342638.1,AT5G02080
35449,>NM_001342639.1,AT5G02080
35451,>NM_001342640.1,AT5G02080
35453,>NM_001342641.1,AT5G02080
35455,>NM_001342642.1,AT5G02080
35457,>NM_001342643.1,AT5G02080
35459,>NM_001342644.1,UNE18
35461,>NM_001342645.1,UNE18
35463,>NM_001342646.1,CYCD7;1
35465,>NM_001342647.1,AT5G02140
35467,>NM_001342648.1,Fes1C
35469,>NM_001342649.1,AT5G02180
35471,>NM_001342650.1,AT5G02230
35473,>NM_001342651.1,PRT6
35475,>NM_001342652.1,PRT6
35477,>NM_001342653.1,MYB3R-5
35479,>NM_001342654.1,DAU1
35481,>NM_001342655.1,AT5G02510
35483,>NM_001342656.1,AT5G02510
35485,>NM_001342657.1,AT5G02520
35487,>NM_001342658.1,AT5G02520
35489,>NM_001342659.1,AT5G02580
35491,>NM_001342660.1,NAKR1
35493,>NM_001342661.1,ANK1
35495,>NM_001342662.1,ANK1
35497,>NM_001342663.1,ANK1
35499,>NM_001342664.1,ANK1
35501,>NM_001342665.1,AT5G02680
35503,>NM_001342666.1,AT5G02710
35505,>NM_001342667.1,AT5G02710
35507,>NM_001342668.1,AT5G02720
35509,>NM_001342669.1,AT5G02720
35511,>NM_001342670.1,GSTL1
35513,>NM_001342671.1,PRR7
35515,>NM_001342672.1,LCL1
35517,>NM_001342673.1,LCL1
35519,>NM_001342674.1,AT5G02860
35521,>NM_001342675.1,AT5G02860
35523,>NM_001342676.1,AT5G02860
35525,>NM_001342677.1,AT5G02860
35527,>NM_001342678.1,UPL4
35529,>NM_001342679.1,AT5G02910
35531,>NM_001342680.1,AT5G02940
35533,>NM_001342681.1,AT5G02950
35535,>NM_001342682.1,AT5G02990
35537,>NM_001342683.1,AT5G02995
35539,>NM_001342684.1,AT5G03030
35541,>NM_001342685.1,AT5G03050
35543,>NM_001342686.1,AT5G03100
35545,>NM_001342687.1,AT5G03120
35547,>NM_001342688.1,AT5G03180
35549,>NM_001342689.1,AT5G03180
35551,>NM_001342690.1,AT5G03180
35553,>NM_001342691.1,AT5G03204
35555,>NM_001342692.1,DIP2
35557,>NM_001342693.1,AT5G03250
35559,>NM_001342694.1,LOG6
35561,>NM_001342695.1,LOG6
35563,>NM_001342696.1,ADK2
35565,>NM_001342697.1,ADK2
35567,>NM_001342698.1,AT5G03320
35569,>NM_001342699.1,AT5G03330
35571,>NM_001342700.1,AT5G03330
35573,>NM_001342701.1,AT5G03345
35575,>NM_001342702.1,AT5G03360
35577,>NM_001342703.1,AT5G03435
35579,>NM_001342704.1,AT5G03435
35581,>NM_001342705.1,AT5G03440
35583,>NM_001342706.1,CDC25
35585,>NM_001342707.1,AT5G03500
35587,>NM_001342708.1,AT5G03500
35589,>NM_001342709.1,AT5G03500
35591,>NM_001342710.1,AT5G03500
35593,>NM_001342711.1,RABC2A
35595,>NM_001342712.1,AT5G03550
35597,>NM_001342713.1,AT5G03553
35599,>NM_001342714.1,AT5G03560
35601,>NM_001342715.1,AT5G03560
35603,>NM_001342716.1,IREG2
35605,>NM_001342717.1,IREG2
35607,>NM_001342718.1,AT5G03590
35609,>NM_001342719.1,AT5G03590
35611,>NM_001342720.1,AT5G03600
35613,>NM_001342721.1,AT5G03600
35615,>NM_001342722.1,AT5G03620
35617,>NM_001342723.1,AT5G03640
35619,>NM_001342724.1,AT5G03660
35621,>NM_001342725.1,TRM28
35623,>NM_001342726.1,FBA4
35625,>NM_001342727.1,FBA4
35627,>NM_001342728.1,HSFA3
35629,>NM_001342729.1,KDTA
35631,>NM_001342730.1,KDTA
35633,>NM_001342731.1,TRFL10
35635,>NM_001342732.1,TRFL10
35637,>NM_001342733.1,HB51
35639,>NM_001342734.1,AT5G03820
35641,>NM_001342735.1,AT5G03830
35643,>NM_001342736.1,AT5G03830
35645,>NM_001342737.1,AT5G03885
35647,>NM_001342738.1,AT5G03905
35649,>NM_001342739.1,IQD12
35651,>NM_001342740.1,IQD12
35653,>NM_001342741.1,AT5G03990
35655,>NM_001342742.1,AT5G04020
35657,>NM_001342743.1,AT5G04020
35659,>NM_001342744.1,SDP1
35661,>NM_001342745.1,AT5G04090
35663,>NM_001342746.1,AT5G04090
35665,>NM_001342747.1,AT5G04090
35667,>NM_001342748.1,AT5G04090
35669,>NM_001342749.1,AT5G04090
35671,>NM_001342750.1,GYRB3
35673,>NM_001342751.1,GYRB3
35675,>NM_001342752.1,GYRB3
35677,>NM_001342753.1,GYRB2
35679,>NM_001342754.1,BHLH101
35681,>NM_001342755.1,SYTC
35683,>NM_001342756.1,AtRZ-1c
35685,>NM_001342757.1,AtRZ-1c
35687,>NM_001342758.1,AtRZ-1c
35689,>NM_001342759.1,AtRZ-1c
35691,>NM_001342760.1,KTF1
35693,>NM_001342761.1,AT5G04310
35695,>NM_001342762.1,AT5G04310
35697,>NM_001342763.1,AT5G04320
35699,>NM_001342764.1,AT5G04320
35701,>NM_001342765.1,AT5G04320
35703,>NM_001342766.1,AT5G04347
35705,>NM_001342767.1,LDA
35707,>NM_001342768.1,NAMT1
35709,>NM_001342769.1,AT5G04380
35711,>NM_001342770.1,AT5G04380
35713,>NM_001342771.1,AT5G04380
35715,>NM_001342772.1,AT5G04395
35717,>NM_001342773.1,AT5G04440
35719,>NM_001342774.1,AT5G04460
35721,>NM_001342775.1,AT5G04460
35723,>NM_001342776.1,AT5G04460
35725,>NM_001342777.1,AT5G04475
35727,>NM_001342778.1,VTE5
35729,>NM_001342779.1,PDK1
35731,>NM_001342780.1,AT5G04550
35733,>NM_001342781.1,DME
35735,>NM_001342782.1,BIOF
35737,>NM_001342783.1,AT5G04670
35739,>NM_001342784.1,AT5G04680
35741,>NM_001342785.1,AT5G04680
35743,>NM_001342786.1,AT5G04680
35745,>NM_001342787.1,AT5G04690
35747,>NM_001342788.1,AT5G04690
35749,>NM_001342789.1,AT5G04700
35751,>NM_001342790.1,CAT6
35753,>NM_001342791.1,CAT6
35755,>NM_001342792.1,AT5G04810
35757,>NM_001342793.1,AT5G04840
35759,>NM_001342794.1,AT5G04860
35761,>NM_001342795.1,AT5G04885
35763,>NM_001342796.1,AT5G04885
35765,>NM_001342797.1,AT5G04933
35767,>NM_001342798.1,AT5G04937
35769,>NM_001342799.1,AT5G04980
35771,>NM_001342800.1,AT5G04980
35773,>NM_001342801.1,UBC22
35775,>NM_001342802.1,UBC22
35777,>NM_001342803.1,AT5G05085
35779,>NM_001342804.1,AT5G05180
35781,>NM_001342805.1,AT5G05240
35783,>NM_001342806.1,CYP79A2
35785,>NM_001342807.1,AT5G05285
35787,>NM_001342808.1,AT5G05300
35789,>NM_001342809.1,AT5G05310
35791,>NM_001342810.1,AT5G05310
35793,>NM_001342811.1,AT5G05310
35795,>NM_001342812.1,AT5G05310
35797,>NM_001342813.1,AT5G05310
35799,>NM_001342814.1,AT5G05310
35801,>NM_001342815.1,AT5G05330
35803,>NM_001342816.1,PRA1.B3
35805,>NM_001342817.1,PRA1.B3
35807,>NM_001342818.1,PRA1.B3
35809,>NM_001342819.1,AT5G05400
35811,>NM_001342820.1,AT5G05400
35813,>NM_001342821.1,AT5G05430
35815,>NM_001342822.1,AT5G05430
35817,>NM_001342823.1,AT5G05550
35819,>NM_001342824.1,EMB2771
35821,>NM_001342825.1,EMB2771
35823,>NM_001342826.1,EMB2771
35825,>NM_001342827.1,PAI2
35827,>NM_001342828.1,PAI2
35829,>NM_001342829.1,AT5G05600
35831,>NM_001342830.1,AT5G05635
35833,>NM_001342831.1,AT5G05653
35835,>NM_001342832.1,AT5G05675
35837,>NM_001342833.1,ATE1
35839,>NM_001342834.1,AT5G05735
35841,>NM_001342835.1,AT5G05790
35843,>NM_001342836.1,AT5G05800
35845,>NM_001342837.1,AT5G05800
35847,>NM_001342838.1,AT5G05800
35849,>NM_001342839.1,DHS
35851,>NM_001342840.1,DHS
35853,>NM_001342841.1,GC1
35855,>NM_001342842.1,GC1
35857,>NM_001342843.1,GC1
35859,>NM_001342844.1,GC1
35861,>NM_001342845.1,GC1
35863,>NM_001342846.1,GC1
35865,>NM_001342847.1,ROPGEF5
35867,>NM_001342848.1,MYB33
35869,>NM_001342849.1,MYB33
35871,>NM_001342850.1,AT5G06120
35873,>NM_001342851.1,AT5G06120
35875,>NM_001342852.1,AT5G06120
35877,>NM_001342853.1,AT5G06120
35879,>NM_001342854.1,AT5G06120
35881,>NM_001342855.1,AT5G06120
35883,>NM_001342856.1,AT5G06120
35885,>NM_001342857.1,CYC1BAT
35887,>NM_001342858.1,AT5G06180
35889,>NM_001342859.1,AT5G06180
35891,>NM_001342860.1,AT5G06220
35893,>NM_001342861.1,TBL9
35895,>NM_001342862.1,DPA4
35897,>NM_001342863.1,DPA4
35899,>NM_001342864.1,DPA4
35901,>NM_001342865.1,AT5G06260
35903,>NM_001342866.1,AT5G06260
35905,>NM_001342867.1,AT5G06265
35907,>NM_001342868.1,AT5G06265
35909,>NM_001342869.1,AT5G06265
35911,>NM_001342870.1,AT5G06265
35913,>NM_001342871.1,AT5G06265
35915,>NM_001342872.1,AT5G06265
35917,>NM_001342873.1,AT5G06265
35919,>NM_001342874.1,AT5G06270
35921,>NM_001342875.1,2-Cys Prx B
35923,>NM_001342876.1,AT5G06350
35925,>NM_001342877.1,AT5G06440
35927,>NM_001342878.1,AT5G06440
35929,>NM_001342879.1,AT5G06440
35931,>NM_001342880.1,NF-YA10
35933,>NM_001342881.1,NF-YA10
35935,>NM_001342882.1,NF-YA10
35937,>NM_001342883.1,NF-YA10
35939,>NM_001342884.1,ABCG22
35941,>NM_001342885.1,AT5G06570
